#ErIR	ErGR	alpha	band0Bot	band0Top	band1Bot	band1Top
7.5	17.	0.6000000000000001	37.22081261108474	37.86226975627367	40.24760445639303	41.93275049078091
7.5	17.	0.7000000000000001	36.844922805451745	37.41396988124067	40.0572950277307	41.65342228444415
7.5	17.	0.8	36.482142423931975	36.99182912657857	39.86694170268481	41.382916874062346
7.5	17.	0.9	36.13111829512678	36.59124836182837	39.6772048271427	41.12033131601649
7.5	17.	1.	35.79071670172466	36.20886174442239	39.48847815295835	40.86490898344149
7.5	17.5	0.	41.383042751070676	44.383042751070676	42.383042751070676	45.383042751070676
7.5	17.5	0.1	40.87448557145929	42.481900057590124	42.58967445214604	45.01475230281581
7.5	17.5	0.2	40.39851785493287	41.63017492184403	42.467947038127626	44.66827663387993
7.5	17.5	0.30000000000000004	39.94932501164205	40.95443798651448	42.30516787849809	44.3397384299066
7.5	17.5	0.4	39.52264673539186	40.37096170537385	42.126444747053036	44.02629658190032
7.5	17.5	0.5	39.11525039116264	39.847116420506055	41.940536021778094	43.72579511083882
7.5	17.5	0.6000000000000001	38.72461383254391	39.36607097773284	41.7514056778522	43.43655171224009
7.5	17.5	0.7000000000000001	38.348724026910915	38.91777110269984	41.56109624918987	43.15722350590332
7.5	17.5	0.8	37.985943645391146	38.49563034803774	41.37074292414398	42.886718095521516
7.5	17.5	0.9	37.63491951658595	38.09504958328754	41.18100604860187	42.62413253747566
7.5	17.5	1.	37.29451792318383	37.71266296588156	40.99227937441752	42.36871020490066
7.5	18.	0.	42.88684397252983	45.88684397252983	43.88684397252983	46.88684397252983
7.5	18.	0.1	42.378286792918445	43.98570127904928	44.0934756736052	46.518553524274964
7.5	18.	0.2	41.902319076392025	43.13397614330319	43.97174825958678	46.17207785533908
7.5	18.	0.30000000000000004	41.45312623310121	42.458239207973634	43.808969099957245	45.84353965136576
7.5	18.	0.4	41.026447956851015	41.87476292683301	43.63024596851219	45.530097803359475
7.5	18.	0.5	40.619051612621796	41.35091764196521	43.44433724323725	45.22959633229797
7.5	18.	0.6000000000000001	40.228415054003065	40.869872199191995	43.255206899311354	44.940352933699245
7.5	18.	0.7000000000000001	39.85252524837007	40.421572324158994	43.06489747064903	44.661024727362474
7.5	18.	0.8	39.4897448668503	39.999431569496906	42.87454414560314	44.39051931698067
7.5	18.	0.9	39.13872073804511	39.5988508047467	42.68480727006103	44.127933758934816
7.5	18.	1.	38.79831914464299	39.21646418734072	42.49608059587668	43.872511426359814
8.	0.	0.	-11.999999999999998	-8.999999999999998	-10.999999999999998	-7.999999999999998
8.	0.	0.1	-12.575919557823925	-11.035895965041515	-10.805512196769243	-8.417222073422725
8.	0.	0.2	-13.110768967643267	-11.951385157758159	-10.957467860223925	-8.806949697809195
8.	0.	0.30000000000000004	-13.612595914314323	-12.678552663631896	-11.150477866838017	-9.174549345652569
8.	0.	0.4	-14.087110864148112	-13.306861104408169	-11.358472184375552	-9.523829316924763
8.	0.	0.5	-14.538539525490823	-13.871203426128602	-11.572583968070056	-9.857608046867359
8.	0.	0.6000000000000001	-14.970113295087838	-14.3895915287792	-11.788913661998022	-10.178041070946557
8.	0.	0.7000000000000001	-15.384369255966725	-14.872792409351296	-12.00551693049334	-10.486821024129519
8.	0.	0.8	-15.783342936901892	-15.327863944365784	-12.22135452251828	-10.785306147858657
8.	0.	0.9	-16.168697254959145	-15.759737417173888	-12.43585065293522	-11.074606252389671
8.	0.	1.	-16.541811708232032	-16.172023791528947	-12.648683616030215	-11.355642179236249
8.	0.5	0.	-10.496198778540837	-7.496198778540837	-9.496198778540837	-6.496198778540837
8.	0.5	0.1	-11.072118336364763	-9.532094743582352	-9.301710975310083	-6.913420851963563
8.	0.5	0.2	-11.606967746184107	-10.447583936298997	-9.453666638764766	-7.303148476350033
8.	0.5	0.30000000000000004	-12.10879469285516	-11.174751442172733	-9.646676645378854	-7.6707481241934055
8.	0.5	0.4	-12.583309642688949	-11.803059882949006	-9.854670962916389	-8.0200280954656
8.	0.5	0.5	-13.03473830403166	-12.367402204669439	-10.068782746610893	-8.353806825408196
8.	0.5	0.6000000000000001	-13.466312073628675	-12.885790307320036	-10.285112440538859	-8.674239849487394
8.	0.5	0.7000000000000001	-13.880568034507561	-13.368991187892133	-10.501715709034176	-8.983019802670356
8.	0.5	0.8	-14.279541715442729	-13.824062722906621	-10.717553301059116	-9.281504926399494
8.	0.5	0.9	-14.664896033499982	-14.255936195714725	-10.932049431476058	-9.570805030930508
8.	0.5	1.	-15.03801048677287	-14.668222570069783	-11.144882394571052	-9.851840957777085
8.	1.	0.	-8.992397557081674	-5.992397557081674	-7.992397557081674	-4.992397557081674
8.	1.	0.1	-9.5683171149056	-8.028293522123189	-7.797909753850919	-5.4096196305044
8.	1.	0.2	-10.103166524724944	-8.943782714839834	-7.949865417305602	-5.79934725489087
8.	1.	0.30000000000000004	-10.604993471396	-9.670950220713571	-8.142875423919694	-6.166946902734244
8.	1.	0.4	-11.07950842122979	-10.299258661489846	-8.35086974145723	-6.51622687400644
8.	1.	0.5	-11.5309370825725	-10.86360098321028	-8.564981525151733	-6.850005603949036
8.	1.	0.6000000000000001	-11.962510852169515	-11.381989085860877	-8.781311219079699	-7.170438628028235
8.	1.	0.7000000000000001	-12.376766813048402	-11.865189966432974	-8.997914487575017	-7.479218581211196
8.	1.	0.8	-12.77574049398357	-12.320261501447462	-9.213752079599956	-7.777703704940334
8.	1.	0.9	-13.161094812040822	-12.752134974255565	-9.428248210016898	-8.067003809471348
8.	1.	1.	-13.534209265313711	-13.164421348610624	-9.641081173111893	-8.348039736317926
8.	1.5	0.	-7.488596335622512	-4.488596335622512	-6.488596335622512	-3.4885963356225123
8.	1.5	0.1	-8.064515893446439	-6.524492300664028	-6.294108532391758	-3.9058184090452386
8.	1.5	0.2	-8.599365303265781	-7.439981493380673	-6.44606419584644	-4.295546033431709
8.	1.5	0.30000000000000004	-9.101192249936837	-8.16714899925441	-6.639074202460532	-4.663145681275083
8.	1.5	0.4	-9.575707199770626	-8.795457440030683	-6.847068519998066	-5.012425652547277
8.	1.5	0.5	-10.027135861113337	-9.359799761751116	-7.06118030369257	-5.346204382489873
8.	1.5	0.6000000000000001	-10.458709630710352	-9.878187864401713	-7.277509997620536	-5.6666374065690714
8.	1.5	0.7000000000000001	-10.872965591589239	-10.36138874497381	-7.494113266115853	-5.975417359752033
8.	1.5	0.8	-11.271939272524406	-10.816460279988299	-7.709950858140793	-6.273902483481171
8.	1.5	0.9	-11.65729359058166	-11.248333752796402	-7.924446988557735	-6.563202588012185
8.	1.5	1.	-12.030408043854548	-11.66062012715146	-8.13727995165273	-6.844238514858763
8.	2.	0.	-5.98479511416335	-2.98479511416335	-4.98479511416335	-1.98479511416335
8.	2.	0.1	-6.5607146719872755	-5.020691079204865	-4.790307310932595	-2.4020171875860754
8.	2.	0.2	-7.095564081806619	-5.9361802719215095	-4.942262974387277	-2.7917448119725456
8.	2.	0.30000000000000004	-7.5973910284776744	-6.663347777795247	-5.135272981001369	-3.1593444598159195
8.	2.	0.4	-8.071905978311463	-7.29165621857152	-5.343267298538903	-3.508624431088114
8.	2.	0.5	-8.523334639654173	-7.855998540291952	-5.557379082233407	-3.8424031610307097
8.	2.	0.6000000000000001	-8.954908409251189	-8.37438664294255	-5.773708776161373	-4.162836185109908
8.	2.	0.7000000000000001	-9.369164370130076	-8.857587523514647	-5.99031204465669	-4.47161613829287
8.	2.	0.8	-9.768138051065243	-9.312659058529135	-6.20614963668163	-4.770101262022008
8.	2.	0.9	-10.153492369122496	-9.744532531337239	-6.420645767098572	-5.059401366553022
8.	2.	1.	-10.526606822395385	-10.156818905692298	-6.633478730193566	-5.340437293399599
8.	2.5	0.	-4.480993892704188	-1.4809938927041877	-3.4809938927041877	-0.4809938927041877
8.	2.5	0.1	-5.056913450528114	-3.5168898577457037	-3.2865060894734333	-0.898215966126914
8.	2.5	0.2	-5.591762860347457	-4.432379050462348	-3.4384617529281156	-1.2879435905133843
8.	2.5	0.30000000000000004	-6.093589807018513	-5.159546556336085	-3.6314717595422072	-1.655543238356758
8.	2.5	0.4	-6.5681047568523026	-5.787854997112358	-3.8394660770797415	-2.0048232096289524
8.	2.5	0.5	-7.019533418195012	-6.352197318832791	-4.053577860774245	-2.3386019395715483
8.	2.5	0.6000000000000001	-7.4511071877920285	-6.870585421483388	-4.269907554702211	-2.659034963650747
8.	2.5	0.7000000000000001	-7.865363148670913	-7.353786302055486	-4.486510823197529	-2.9678149168337082
8.	2.5	0.8	-8.264336829606084	-7.808857837069974	-4.702348415222469	-3.2663000405628466
8.	2.5	0.9	-8.649691147663336	-8.240731309878079	-4.91684454563941	-3.5556001450938606
8.	2.5	1.	-9.022805600936222	-8.653017684233134	-5.129677508734403	-3.836636071940436
8.	3.	0.	-2.9771926712450263	0.02280732875497371	-1.9771926712450263	1.0228073287549737
8.	3.	0.1	-3.5531122290689523	-2.0130886362865423	-1.7827048680142719	0.6055852553322474
8.	3.	0.2	-4.087961638888296	-2.9285778290031867	-1.9346605314689542	0.21585763094577715
8.	3.	0.30000000000000004	-4.589788585559352	-3.655745334876924	-2.127670538083046	-0.1517420168975967
8.	3.	0.4	-5.064303535393141	-4.284053775653197	-2.33566485562058	-0.501021988169791
8.	3.	0.5	-5.515732196735851	-4.848396097373629	-2.549776639315084	-0.8348007181123869
8.	3.	0.6000000000000001	-5.947305966332867	-5.3667842000242265	-2.7661063332430498	-1.1552337421915855
8.	3.	0.7000000000000001	-6.361561927211752	-5.8499850805963245	-2.9827096017383674	-1.4640136953745468
8.	3.	0.8	-6.760535608146921	-6.3050566156108125	-3.198547193763307	-1.7624988191036852
8.	3.	0.9	-7.145889926204174	-6.736930088418917	-3.413043324180249	-2.051798923634699
8.	3.	1.	-7.519004379477062	-7.149216462773974	-3.6258762872752435	-2.3328348504812766
8.	3.5	0.	-1.4733914497858633	1.5266085502141369	-0.4733914497858631	2.526608550214137
8.	3.5	0.1	-2.049311007609789	-0.5092874148273792	-0.2789036465551087	2.1093864767914106
8.	3.5	0.2	-2.584160417429133	-1.4247766075440236	-0.43085931000979105	1.7196588524049403
8.	3.5	0.30000000000000004	-3.0859873641001885	-2.151944113417761	-0.6238693166238827	1.3520592045615665
8.	3.5	0.4	-3.560502313933978	-2.7802525541940337	-0.831863634161417	1.0027792332893721
8.	3.5	0.5	-4.011930975276687	-3.344594875914466	-1.0459754178559209	0.6690005033467763
8.	3.5	0.6000000000000001	-4.443504744873704	-3.8629829785650633	-1.2623051117838866	0.3485674792675777
8.	3.5	0.7000000000000001	-4.857760705752589	-4.346183859137161	-1.4789083802792042	0.03978752608461633
8.	3.5	0.8	-5.256734386687758	-4.801255394151649	-1.694745972304144	-0.25869759764452205
8.	3.5	0.9	-5.642088704745011	-5.2331288669597535	-1.9092421027210857	-0.547997702175536
8.	3.5	1.	-6.015203158017899	-5.645415241314811	-2.1220750658160803	-0.8290336290221134
8.	4.	0.	0.030409771673298155	3.0304097716732983	1.0304097716732983	4.030409771673298
8.	4.	0.1	-0.5455097861506277	0.9945138066317822	1.2248975749040527	3.613187698250572
8.	4.	0.2	-1.0803591959699714	0.07902461391513782	1.0729419114493703	3.2234600738641017
8.	4.	0.30000000000000004	-1.582186142641027	-0.6481428919585994	0.8799319048352787	2.855860426020728
8.	4.	0.4	-2.0567010924748166	-1.2764513327348723	0.6719375872977444	2.5065804547485335
8.	4.	0.5	-2.508129753817526	-1.8407936544553047	0.45782580360324054	2.1728017248059377
8.	4.	0.6000000000000001	-2.9397035234145426	-2.359181757105902	0.2414961096752748	1.852368700726739
8.	4.	0.7000000000000001	-3.3539594842934273	-2.842382637678	0.02489284117995716	1.5435887475437777
8.	4.	0.8	-3.7529331652285967	-3.297454172692488	-0.19094475084498264	1.2451036238146393
8.	4.	0.9	-4.13828748328585	-3.729327645500592	-0.40544088126192435	0.9558035192836254
8.	4.	1.	-4.5114019365587374	-4.141614019855649	-0.6182738443569189	0.674767592437048
8.	4.5	0.	1.5342109931324595	4.53421099313246	2.5342109931324597	5.53421099313246
8.	4.5	0.1	0.9582914353085337	2.4983150280909436	2.728698796363214	5.116988919709733
8.	4.5	0.2	0.42344202548918997	1.5828258353742992	2.5767431329085317	4.727261295323263
8.	4.5	0.30000000000000004	-0.07838492118186569	0.855658329500562	2.38373312629444	4.359661647479889
8.	4.5	0.4	-0.5528998710156552	0.22734988872428907	2.175738808756906	4.010381676207695
8.	4.5	0.5	-1.0043285323583646	-0.33699243299614334	1.961627025062402	3.676602946265099
8.	4.5	0.6000000000000001	-1.4359023019553812	-0.8553805356467405	1.7452973311344362	3.3561699221859005
8.	4.5	0.7000000000000001	-1.8501582628342659	-1.3385814162188385	1.5286940626391186	3.047389969002939
8.	4.5	0.8	-2.2491319437694353	-1.7936529512333266	1.3128564706141788	2.7489048452738007
8.	4.5	0.9	-2.634486261826688	-2.2255264240414308	1.098360340197237	2.459604740742787
8.	4.5	1.	-3.007600715099576	-2.637812798396488	0.8855273771022425	2.1785688138962094
8.	5.	0.	3.038012214591623	6.038012214591623	4.038012214591623	7.038012214591623
8.	5.	0.1	2.462092656767697	4.002116249550107	4.232500017822377	6.6207901411688965
8.	5.	0.2	1.9272432469483531	3.0866270568334624	4.080544354367695	6.231062516782426
8.	5.	0.30000000000000004	1.4254163002772975	2.359459550959725	3.8875343477536033	5.863462868939052
8.	5.	0.4	0.950901350443508	1.7311511101834522	3.679540030216069	5.514182897666858
8.	5.	0.5	0.49947268910079856	1.1668087884630198	3.465428246521565	5.180404167724262
8.	5.	0.6000000000000001	0.06789891950378202	0.6484206858124226	3.2490985525935994	4.859971143645064
8.	5.	0.7000000000000001	-0.3463570413751027	0.16521980524032465	3.0324952840982817	4.551191190462102
8.	5.	0.8	-0.7453307223102721	-0.2898517297741634	2.816657692073342	4.252706066732964
8.	5.	0.9	-1.130685040367525	-0.7217252025822676	2.6021615616564002	3.96340596220195
8.	5.	1.	-1.5037994936404129	-1.1340115769373247	2.3893285985614057	3.6823700353553726
8.	5.5	0.	4.5418134360507825	7.5418134360507825	5.5418134360507825	8.541813436050782
8.	5.5	0.1	3.9658938782268565	5.505917471009266	5.736301239281537	8.124591362628056
8.	5.5	0.2	3.4310444684075128	4.590428278292622	5.5843455758268545	7.734863738241586
8.	5.5	0.30000000000000004	2.929217521736457	3.8632607724188848	5.391335569212763	7.367264090398212
8.	5.5	0.4	2.4547025719026676	3.234952331642612	5.183341251675229	7.017984119126018
8.	5.5	0.5	2.003273910559958	2.6706100099221795	4.969229467980725	6.684205389183422
8.	5.5	0.6000000000000001	1.5717001409629416	2.1522219072715822	4.752899774052759	6.363772365104223
8.	5.5	0.7000000000000001	1.157444180084057	1.6690210266994843	4.536296505557441	6.054992411921262
8.	5.5	0.8	0.7584704991488875	1.2139494916849962	4.3204589135325016	5.7565072881921235
8.	5.5	0.9	0.3731161810916346	0.782076018876892	4.10596278311556	5.46720718366111
8.	5.5	1.	1.727818746743992e-6	0.36978964452183494	3.8931298200205653	5.186171256814532
8.	6.	0.	6.045614657509946	9.045614657509946	7.045614657509946	10.045614657509946
8.	6.	0.1	5.469695099686019	7.00971869246843	7.2401024607407	9.62839258408722
8.	6.	0.2	4.934845689866676	6.094229499751785	7.088146797286018	9.238664959700749
8.	6.	0.30000000000000004	4.43301874319562	5.367061993878048	6.895136790671926	8.871065311857375
8.	6.	0.4	3.958503793361831	4.738753553101775	6.687142473134392	8.521785340585181
8.	6.	0.5	3.5070751320191214	4.174411231381343	6.473030689439888	8.188006610642585
8.	6.	0.6000000000000001	3.075501362422105	3.6560231287307454	6.256700995511922	7.8675735865633865
8.	6.	0.7000000000000001	2.66124540154322	3.1728222481586474	6.0400977270166045	7.558793633380425
8.	6.	0.8	2.2622717206080507	2.7177507131441594	5.824260134991665	7.260308509651287
8.	6.	0.9	1.8769174025507978	2.285877240336055	5.609764004574723	6.971008405120273
8.	6.	1.	1.50380294927791	1.873590865980998	5.3969310414797285	6.689972478273695
8.	6.5	0.	7.549415878969109	10.549415878969109	8.549415878969109	11.549415878969109
8.	6.5	0.1	6.973496321145182	8.513519913927592	8.743903682199864	11.132193805546382
8.	6.5	0.2	6.438646911325839	7.598030721210948	8.591948018745182	10.742466181159912
8.	6.5	0.30000000000000004	5.9368199646547835	6.870863215337211	8.39893801213109	10.374866533316538
8.	6.5	0.4	5.462305014820994	6.242554774560938	8.190943694593555	10.025586562044344
8.	6.5	0.5	5.0108763534782845	5.678212452840506	7.976831910899051	9.691807832101748
8.	6.5	0.6000000000000001	4.579302583881268	5.159824350189909	7.760502216971085	9.37137480802255
8.	6.5	0.7000000000000001	4.165046623002383	4.676623469617811	7.543898948475768	9.062594854839588
8.	6.5	0.8	3.766072942067214	4.221551934603323	7.328061356450828	8.76410973111045
8.	6.5	0.9	3.380718624009961	3.7896784617952184	7.113565226033886	8.474809626579436
8.	6.5	1.	3.007604170737073	3.3773920874401613	6.900732262938892	8.193773699732859
8.	7.	0.	9.053217100428272	12.053217100428272	10.053217100428272	13.053217100428272
8.	7.	0.1	8.477297542604346	10.017321135386755	10.247704903659027	12.635995027005546
8.	7.	0.2	7.942448132785002	9.101831942670112	10.095749240204345	12.246267402619075
8.	7.	0.30000000000000004	7.440621186113947	8.374664436796374	9.902739233590253	11.878667754775702
8.	7.	0.4	6.966106236280157	7.746355996020101	9.694744916052718	11.529387783503507
8.	7.	0.5	6.514677574937448	7.182013674299669	9.480633132358214	11.195609053560911
8.	7.	0.6000000000000001	6.083103805340431	6.663625571649072	9.264303438430249	10.875176029481713
8.	7.	0.7000000000000001	5.668847844461546	6.180424691076974	9.04770016993493	10.566396076298751
8.	7.	0.8	5.269874163526377	5.725353156062486	8.831862577909991	10.267910952569613
8.	7.	0.9	4.884519845469124	5.293479683254382	8.61736644749305	9.978610848038599
8.	7.	1.	4.511405392196236	4.8811933088993245	8.404533484398055	9.697574921192022
8.	7.5	0.	10.557018321887435	13.557018321887435	11.557018321887435	14.557018321887435
8.	7.5	0.1	9.981098764063509	11.521122356845918	11.75150612511819	14.139796248464709
8.	7.5	0.2	9.446249354244166	10.605633164129275	11.599550461663508	13.750068624078239
8.	7.5	0.30000000000000004	8.94442240757311	9.878465658255537	11.406540455049416	13.382468976234865
8.	7.5	0.4	8.469907457739321	9.250157217479265	11.198546137511881	13.03318900496267
8.	7.5	0.5	8.01847879639661	8.685814895758831	10.984434353817377	12.699410275020075
8.	7.5	0.6000000000000001	7.586905026799594	8.167426793108234	10.768104659889412	12.378977250940876
8.	7.5	0.7000000000000001	7.17264906592071	7.684225912536137	10.551501391394094	12.070197297757915
8.	7.5	0.8	6.77367538498554	7.229154377521649	10.335663799369154	11.771712174028776
8.	7.5	0.9	6.388321066928287	6.797280904713545	10.121167668952213	11.482412069497762
8.	7.5	1.	6.015206613655399	6.384994530358488	9.908334705857218	11.201376142651185
8.	8.	0.	12.060819543346595	15.060819543346595	13.060819543346595	16.060819543346597
8.	8.	0.1	11.484899985522668	13.024923578305078	13.25530734657735	15.643597469923868
8.	8.	0.2	10.950050575703326	12.109434385588434	13.103351683122668	15.253869845537398
8.	8.	0.30000000000000004	10.44822362903227	11.382266879714697	12.910341676508576	14.886270197694024
8.	8.	0.4	9.97370867919848	10.753958438938424	12.702347358971041	14.53699022642183
8.	8.	0.5	9.52228001785577	10.18961611721799	12.488235575276537	14.203211496479234
8.	8.	0.6000000000000001	9.090706248258755	9.671228014567394	12.271905881348571	13.882778472400036
8.	8.	0.7000000000000001	8.676450287379868	9.188027133995297	12.055302612853254	13.573998519217074
8.	8.	0.8	8.2774766064447	8.732955598980809	11.839465020828314	13.275513395487936
8.	8.	0.9	7.892122288387447	8.301082126172705	11.624968890411372	12.986213290956922
8.	8.	1.	7.519007835114559	7.888795751817647	11.412135927316378	12.705177364110344
8.	8.5	0.	13.564620764805754	16.564620764805753	14.564620764805754	17.564620764805753
8.	8.5	0.1	12.988701206981828	14.528724799764237	14.75910856803651	17.147398691383028
8.	8.5	0.2	12.453851797162486	13.613235607047594	14.607152904581827	16.757671066996558
8.	8.5	0.30000000000000004	11.95202485049143	12.886068101173857	14.414142897967736	16.390071419153184
8.	8.5	0.4	11.47750990065764	12.257759660397584	14.2061485804302	16.04079144788099
8.	8.5	0.5	11.02608123931493	11.69341733867715	13.992036796735697	15.707012717938394
8.	8.5	0.6000000000000001	10.594507469717914	11.175029236026553	13.775707102807731	15.386579693859195
8.	8.5	0.7000000000000001	10.180251508839028	10.691828355454456	13.559103834312413	15.077799740676234
8.	8.5	0.8	9.78127782790386	10.236756820439968	13.343266242287473	14.779314616947095
8.	8.5	0.9	9.395923509846607	9.804883347631865	13.128770111870532	14.490014512416082
8.	8.5	1.	9.022809056573719	9.392596973276806	12.915937148775537	14.208978585569504
8.	9.	0.	15.068421986264918	18.068421986264916	16.068421986264916	19.068421986264916
8.	9.	0.1	14.492502428440991	16.0325260212234	16.262909789495673	18.65119991284219
8.	9.	0.2	13.957653018621649	15.117036828506757	16.11095412604099	18.26147228845572
8.	9.	0.30000000000000004	13.455826071950593	14.38986932263302	15.917944119426899	17.893872640612347
8.	9.	0.4	12.981311122116804	13.761560881856747	15.709949801889364	17.544592669340155
8.	9.	0.5	12.529882460774093	13.197218560136314	15.49583801819486	17.210813939397557
8.	9.	0.6000000000000001	12.098308691177078	12.678830457485716	15.279508324266894	16.89038091531836
8.	9.	0.7000000000000001	11.684052730298191	12.19562957691362	15.062905055771576	16.581600962135397
8.	9.	0.8	11.285079049363024	11.740558041899131	14.847067463746637	16.28311583840626
8.	9.	0.9	10.89972473130577	11.308684569091028	14.632571333329695	15.993815733875245
8.	9.	1.	10.526610278032882	10.89639819473597	14.4197383702347	15.712779807028667
8.	9.5	0.	16.572223207724086	19.572223207724086	17.572223207724086	20.572223207724086
8.	9.5	0.1	15.996303649900158	17.536327242682567	17.76671101095484	20.155001134301358
8.	9.5	0.2	15.461454240080815	16.620838049965926	17.614755347500157	19.765273509914888
8.	9.5	0.30000000000000004	14.95962729340976	15.893670544092187	17.421745340886066	19.397673862071514
8.	9.5	0.4	14.48511234357597	15.265362103315914	17.21375102334853	19.048393890799318
8.	9.5	0.5	14.03368368223326	14.70101978159548	16.999639239654027	18.714615160856724
8.	9.5	0.6000000000000001	13.602109912636244	14.182631678944883	16.783309545726063	18.394182136777523
8.	9.5	0.7000000000000001	13.187853951757358	13.699430798372786	16.566706277230743	18.085402183594564
8.	9.5	0.8	12.78888027082219	13.244359263358298	16.350868685205803	17.786917059865424
8.	9.5	0.9	12.403525952764937	12.812485790550195	16.136372554788863	17.49761695533441
8.	9.5	1.	12.030411499492049	12.400199416195136	15.923539591693867	17.216581028487834
8.	10.	0.	18.076024429183242	21.076024429183242	19.076024429183242	22.076024429183242
8.	10.	0.1	17.50010487135932	19.040128464141727	19.270512232414	21.658802355760518
8.	10.	0.2	16.965255461539975	18.12463927142508	19.118556568959317	21.269074731374047
8.	10.	0.30000000000000004	16.46342851486892	17.397471765551344	18.925546562345225	20.901475083530674
8.	10.	0.4	15.98891356503513	16.76916332477507	18.717552244807692	20.55219511225848
8.	10.	0.5	15.53748490369242	16.20482100305464	18.503440461113186	20.218416382315883
8.	10.	0.6000000000000001	15.105911134095404	15.686432900404043	18.28711076718522	19.897983358236687
8.	10.	0.7000000000000001	14.691655173216517	15.203232019831946	18.070507498689903	19.589203405053723
8.	10.	0.8	14.29268149228135	14.748160484817458	17.854669906664963	19.290718281324587
8.	10.	0.9	13.907327174224097	14.316287012009354	17.64017377624802	19.00141817679357
8.	10.	1.	13.534212720951208	13.904000637654296	17.427340813153027	18.720382249946994
8.	10.5	0.	19.579825650642405	22.579825650642405	20.579825650642405	23.579825650642405
8.	10.5	0.1	19.003906092818482	20.54392968560089	20.774313453873162	23.16260357721968
8.	10.5	0.2	18.46905668299914	19.628440492884245	20.62235779041848	22.77287595283321
8.	10.5	0.30000000000000004	17.967229736328083	18.901272987010508	20.42934778380439	22.405276304989837
8.	10.5	0.4	17.492714786494293	18.272964546234235	20.221353466266855	22.055996333717644
8.	10.5	0.5	17.041286125151583	17.708622224513803	20.00724168257235	21.722217603775047
8.	10.5	0.6000000000000001	16.609712355554567	17.190234121863206	19.790911988644382	21.40178457969585
8.	10.5	0.7000000000000001	16.19545639467568	16.707033241291107	19.574308720149066	21.093004626512887
8.	10.5	0.8	15.796482713740513	16.25196170627662	19.358471128124126	20.79451950278375
8.	10.5	0.9	15.41112839568326	15.820088233468518	19.143974997707183	20.505219398252734
8.	10.5	1.	15.038013942410371	15.407801859113459	18.93114203461219	20.224183471406157
8.	11.	0.	21.08362687210156	24.08362687210156	22.08362687210156	25.08362687210156
8.	11.	0.1	20.50770731427764	22.047730907060046	22.27811467533232	24.666404798678837
8.	11.	0.2	19.972857904458294	21.1322417143434	22.126159011877636	24.276677174292367
8.	11.	0.30000000000000004	19.47103095778724	20.405074208469664	21.933149005263544	23.909077526448993
8.	11.	0.4	18.99651600795345	19.77676576769339	21.72515468772601	23.5597975551768
8.	11.	0.5	18.54508734661074	19.21242344597296	21.511042904031505	23.226018825234203
8.	11.	0.6000000000000001	18.113513577013723	18.694035343322362	21.294713210103538	22.905585801155006
8.	11.	0.7000000000000001	17.699257616134837	18.210834462750263	21.078109941608222	22.596805847972043
8.	11.	0.8	17.30028393519967	17.755762927735777	20.862272349583282	22.298320724242906
8.	11.	0.9	16.914929617142416	17.323889454927674	20.64777621916634	22.00902061971189
8.	11.	1.	16.54181516386953	16.911603080572615	20.434943256071346	21.727984692865313
8.	11.5	0.	22.58742809356073	25.58742809356073	23.58742809356073	26.58742809356073
8.	11.5	0.1	22.01150853573681	23.551532128519217	23.78191589679149	26.170206020138007
8.	11.5	0.2	21.476659125917465	22.63604293580257	23.629960233336806	25.780478395751537
8.	11.5	0.30000000000000004	20.97483217924641	21.908875429928834	23.436950226722715	25.412878747908163
8.	11.5	0.4	20.50031722941262	21.28056698915256	23.22895590918518	25.06359877663597
8.	11.5	0.5	20.04888856806991	20.71622466743213	23.014844125490676	24.729820046693373
8.	11.5	0.6000000000000001	19.617314798472894	20.197836564781532	22.798514431562708	24.409387022614176
8.	11.5	0.7000000000000001	19.203058837594007	19.714635684209433	22.581911163067392	24.100607069431213
8.	11.5	0.8	18.80408515665884	19.259564149194947	22.366073571042453	23.802121945702076
8.	11.5	0.9	18.418730838601586	18.827690676386844	22.15157744062551	23.51282184117106
8.	11.5	1.	18.0456163853287	18.415404302031785	21.938744477530516	23.231785914324483
8.	12.	0.	24.091229315019888	27.091229315019888	25.091229315019888	28.091229315019888
8.	12.	0.1	23.515309757195965	25.055333349978373	25.285717118250645	27.674007241597163
8.	12.	0.2	22.98046034737662	24.139844157261727	25.133761454795962	27.284279617210693
8.	12.	0.30000000000000004	22.478633400705565	23.41267665138799	24.94075144818187	26.91667996936732
8.	12.	0.4	22.004118450871776	22.784368210611717	24.732757130644337	26.567399998095127
8.	12.	0.5	21.552689789529065	22.220025888891286	24.51864534694983	26.23362126815253
8.	12.	0.6000000000000001	21.12111601993205	21.70163778624069	24.302315653021864	25.913188244073332
8.	12.	0.7000000000000001	20.706860059053163	21.21843690566859	24.08571238452655	25.60440829089037
8.	12.	0.8	20.307886378117995	20.763365370654103	23.86987479250161	25.305923167161232
8.	12.	0.9	19.922532060060743	20.331491897846	23.655378662084665	25.016623062630217
8.	12.	1.	19.549417606787856	19.91920552349094	23.442545698989672	24.73558713578364
8.	12.5	0.	25.59503053647905	28.59503053647905	26.59503053647905	29.59503053647905
8.	12.5	0.1	25.019110978655128	26.559134571437536	26.789518339709808	29.177808463056326
8.	12.5	0.2	24.484261568835784	25.64364537872089	26.637562676255126	28.788080838669856
8.	12.5	0.30000000000000004	23.982434622164728	24.916477872847153	26.444552669641034	28.420481190826482
